f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt
20191022,20190905,2019-09-05,36,4,1683952717,806
20191022,20191003,2019-10-03,40,4,1804144853,500
20191022,20190922,2019-09-22,38,7,1781808143,955
20191022,20190925,2019-09-25,39,3,731289971,498
20191022,20190927,2019-09-27,39,5,2931323584,407
20191022,20191002,2019-10-02,40,3,1504400350,474
20191022,20190904,2019-09-04,36,3,1921431481,79
20191022,20191009,2019-10-09,41,3,1848146723,523
20191022,20191004,2019-10-04,40,5,3473823790,861
20191022,20191015,2019-10-15,42,2,2225130883,500
20191022,20190823,2019-08-23,34,5,1001000037396,907
20191022,20190827,2019-08-27,35,2,1781808832,1235
20191022,20190912,2019-09-12,37,4,1781806909,1291
20191022,20190816,2019-08-16,33,5,1542698720,603
20191022,20190905,2019-09-05,36,4,2976786729,574
20191022,20190924,2019-09-24,39,2,3464284705,500
20191022,20190904,2019-09-04,36,3,1001000196957,201
20191022,20190823,2019-08-23,34,5,1001000196957,202
20191022,20191007,2019-10-07,41,1,1781807945,906
20191022,20191014,2019-10-14,42,1,1921425583,500
20191022,20190825,2019-08-25,34,7,1781809819,787
20191022,20190831,2019-08-31,35,6,1656351064,500
20191022,20190908,2019-09-08,36,7,1781806734,1160
20191022,20190816,2019-08-16,33,5,3516139149,670
20191022,20190826,2019-08-26,35,1,1781809788,1234
20191022,20190830,2019-08-30,35,5,2976786729,547
20191022,20190907,2019-09-07,36,6,3531033244,313
20191022,20190915,2019-09-15,37,7,1660211396,500
20191022,20190927,2019-09-27,39,5,1921426906,500
20191022,20190828,2019-08-28,35,3,1655241805,494
20191022,20190915,2019-09-15,37,7,3531033244,200
20191022,20190913,2019-09-13,37,5,1921431481,10
20191022,20190906,2019-09-06,36,5,1781807945,1510
20191022,20190911,2019-09-11,37,3,3516139149,663
20191022,20190928,2019-09-28,39,6,1781809819,915
20191022,20190907,2019-09-07,36,6,1663272562,501
20191022,20190920,2019-09-20,38,5,1781808703,1231
20191022,20191022,2019-10-22,43,2,1781806251,1176
20191022,20191018,2019-10-18,42,5,1781806667,1133
20191022,20190819,2019-08-19,34,1,1781808143,1379
20191022,20191017,2019-10-17,42,4,1001000286250,382
20191022,20190912,2019-09-12,37,4,2252326496,295
20191022,20191010,2019-10-10,41,4,1001002218595,500
20191022,20190821,2019-08-21,34,3,1921425583,484
20191022,20190829,2019-08-29,35,4,1781807945,1708
20191022,20190917,2019-09-17,38,2,3516139149,500
20191022,20190920,2019-09-20,38,5,1781809449,1324
20191022,20191002,2019-10-02,40,3,1781807461,710
20191022,20191021,2019-10-21,43,1,1001000037396,319
20191022,20190901,2019-09-01,35,7,1701790981,500
20191022,20190906,2019-09-06,36,5,1781808143,1558
20191022,20191002,2019-10-02,40,3,1833528556,500
20191022,20191008,2019-10-08,41,2,3592397569,1223
20191022,20190905,2019-09-05,36,4,3464284705,160
20191022,20191015,2019-10-15,42,2,2976786729,4
20191022,20190828,2019-08-28,35,3,1001000823087,22391
20191022,20190930,2019-09-30,40,1,3107361624,654
20191022,20190930,2019-09-30,40,1,1803170283,501
20191022,20191012,2019-10-12,41,6,2225130883,500
20191022,20190831,2019-08-31,35,6,1921426906,500
20191022,20190921,2019-09-21,38,6,1701790981,394
20191022,20191010,2019-10-10,41,4,1781808143,1183
20191022,20190915,2019-09-15,37,7,1992812958,500
20191022,20190927,2019-09-27,39,5,1781810497,1273
20191022,20190913,2019-09-13,37,5,3592397569,320
20191022,20190828,2019-08-28,35,3,1921426906,100
20191022,20191008,2019-10-08,41,2,3357604587,249
20191022,20191013,2019-10-13,41,7,1694814142,399
20191022,20190930,2019-09-30,40,1,3332834764,486
20191022,20190924,2019-09-24,39,2,731289971,500
20191022,20190927,2019-09-27,39,5,1694814142,316
20191022,20191008,2019-10-08,41,2,1643982571,496
20191022,20191021,2019-10-21,43,1,1140173450,256
20191022,20190821,2019-08-21,34,3,1656171864,500
20191022,20191012,2019-10-12,41,6,1783638386,498
20191022,20191005,2019-10-05,40,6,1781810443,689
20191022,20190816,2019-08-16,33,5,1615989293,479
20191022,20190818,2019-08-18,33,7,1781806734,1087
20191022,20191014,2019-10-14,42,1,1643982571,501
20191022,20191021,2019-10-21,43,1,1921423202,498
20191022,20191005,2019-10-05,40,6,3507123484,177
20191022,20190903,2019-09-03,36,2,2713129639,242862
20191022,20190911,2019-09-11,37,3,3021573833,380
20191022,20190914,2019-09-14,37,6,1685943040,500
20191022,20190915,2019-09-15,37,7,1781809819,916
20191022,20190916,2019-09-16,38,1,1781808719,1281
20191022,20191007,2019-10-07,41,1,1001001980328,500
20191022,20191010,2019-10-10,41,4,3516139149,510
20191022,20191016,2019-10-16,42,3,1781807945,1179
20191022,20190826,2019-08-26,35,1,1686044523,500
20191022,20190908,2019-09-08,36,7,1781807441,1089
20191022,20190927,2019-09-27,39,5,1781810030,1224
20191022,20190818,2019-08-18,33,7,1781806667,1100
20191022,20190823,2019-08-23,34,5,1001000823087,187
20191022,20190816,2019-08-16,33,5,2713129639,324529
20191022,20190821,2019-08-21,34,3,3021573833,1080
20191022,20190906,2019-09-06,36,5,1781810497,1499
20191022,20190825,2019-08-25,34,7,1781810030,830
20191022,20190928,2019-09-28,39,6,1804144853,500
20191022,20190830,2019-08-30,35,5,3021573833,1267
20191022,20190905,2019-09-05,36,4,1803170283,500
20191022,20190916,2019-09-16,38,1,2976786729,572
20191022,20190921,2019-09-21,38,6,1781807461,1054
20191022,20191003,2019-10-03,40,4,1781806734,817
20191022,20190924,2019-09-24,39,2,2252326496,215
20191022,20190826,2019-08-26,35,1,1921425583,436
20191022,20191016,2019-10-16,42,3,2478637939,1555
20191022,20191016,2019-10-16,42,3,1781809788,1199
20191022,20191015,2019-10-15,42,2,1655241805,500
20191022,20191010,2019-10-10,41,4,2713129639,219584
20191022,20191016,2019-10-16,42,3,1781808471,1119
20191022,20190826,2019-08-26,35,1,1693921771,500
20191022,20191005,2019-10-05,40,6,1781807016,691
20191022,20190816,2019-08-16,33,5,2976786729,872
20191022,20190824,2019-08-24,34,6,1693921771,500
20191022,20190929,2019-09-29,39,7,3464284705,500
20191022,20190828,2019-08-28,35,3,3428867428,289
20191022,20190923,2019-09-23,39,1,2225130883,500
20191022,20190821,2019-08-21,34,3,1781807216,1324
20191022,20190828,2019-08-28,35,3,1804144853,462
20191022,20190901,2019-09-01,35,7,1759863460,819
20191022,20190906,2019-09-06,36,5,1781810030,1507
20191022,20190914,2019-09-14,37,6,1781810030,940
20191022,20190915,2019-09-15,37,7,1921423202,250
20191022,20190921,2019-09-21,38,6,2976786729,335
20191022,20190901,2019-09-01,35,7,1781808703,1063
20191022,20191007,2019-10-07,41,1,1781807016,982
20191022,20191010,2019-10-10,41,4,1643982571,496
20191022,20191018,2019-10-18,42,5,1656171864,499
20191022,20190822,2019-08-22,34,4,1921425583,500
20191022,20191006,2019-10-06,40,7,1921425583,500
20191022,20191007,2019-10-07,41,1,1001001877189,500
20191022,20190827,2019-08-27,35,2,1921425583,500
20191022,20190901,2019-09-01,35,7,2713129639,226027
20191022,20190920,2019-09-20,38,5,1001000037396,355
20191022,20190925,2019-09-25,39,3,3516139149,573
20191022,20190929,2019-09-29,39,7,1781808719,1164
20191022,20191015,2019-10-15,42,2,3617694639,500
20191022,20191017,2019-10-17,42,4,1781806909,1076
20191022,20191006,2019-10-06,40,7,1833528556,500
20191022,20190824,2019-08-24,34,6,1781808703,809
20191022,20190903,2019-09-03,36,2,1781806251,1316
20191022,20190910,2019-09-10,37,2,3507123484,752
20191022,20190930,2019-09-30,40,1,1694814142,223
20191022,20191006,2019-10-06,40,7,1781806667,881
20191022,20191008,2019-10-08,41,2,2252326496,499
20191022,20191011,2019-10-11,41,5,1781808143,1116
20191022,20191018,2019-10-18,42,5,1921421883,495
20191022,20190824,2019-08-24,34,6,1783638386,499
20191022,20190827,2019-08-27,35,2,1921426906,374
20191022,20190828,2019-08-28,35,3,2105858172,388
20191022,20190924,2019-09-24,39,2,1921424720,500
20191022,20190928,2019-09-28,39,6,2931323584,179
20191022,20191014,2019-10-14,42,1,1656171864,485
20191022,20190825,2019-08-25,34,7,1781806734,799
20191022,20190827,2019-08-27,35,2,1781809788,1210
20191022,20190915,2019-09-15,37,7,1781808832,903
20191022,20190917,2019-09-17,38,2,3617694639,500
20191022,20190921,2019-09-21,38,6,1992602239,3845
20191022,20190930,2019-09-30,40,1,1504400350,310
20191022,20191001,2019-10-01,40,2,1992602239,80
20191022,20190906,2019-09-06,36,5,1643982571,500
20191022,20191002,2019-10-02,40,3,1001002030011,498
20191022,20191007,2019-10-07,41,1,1781810443,920
20191022,20191008,2019-10-08,41,2,3473823790,1057
20191022,20190818,2019-08-18,33,7,2976786729,210
20191022,20190916,2019-09-16,38,1,1921426906,500
20191022,20190820,2019-08-20,34,2,1921424720,368
20191022,20190821,2019-08-21,34,3,1781808832,1329
20191022,20190918,2019-09-18,38,3,1781806251,1360
20191022,20190926,2019-09-26,39,4,1656351064,500
20191022,20190930,2019-09-30,40,1,1921421883,498
20191022,20191002,2019-10-02,40,3,1781807441,786
20191022,20191003,2019-10-03,40,4,2158351255,617
20191022,20191017,2019-10-17,42,4,2931323584,313
20191022,20191021,2019-10-21,43,1,1781808719,1177
20191022,20190918,2019-09-18,38,3,1001002218595,500
20191022,20190816,2019-08-16,33,5,1781809788,1331
20191022,20190923,2019-09-23,39,1,2153886484,231
20191022,20190904,2019-09-04,36,3,2153886484,349
20191022,20191015,2019-10-15,42,2,3321779464,268
20191022,20191016,2019-10-16,42,3,226864582,496
20191022,20190927,2019-09-27,39,5,1001002218595,500
20191022,20190921,2019-09-21,38,6,2164312964,189
20191022,20190830,2019-08-30,35,5,1001000708898,3
20191022,20190818,2019-08-18,33,7,2713129639,266271
20191022,20190823,2019-08-23,34,5,1781810443,1433
20191022,20190916,2019-09-16,38,1,1781806909,1231
20191022,20190926,2019-09-26,39,4,1660211396,500
20191022,20191011,2019-10-11,41,5,3507123484,397
20191022,20191004,2019-10-04,40,5,1001001877189,499
20191022,20191006,2019-10-06,40,7,3428867428,218
20191022,20191009,2019-10-09,41,3,1781808471,1216
20191022,20191010,2019-10-10,41,4,3321779464,305
20191022,20191010,2019-10-10,41,4,1001000286250,360
20191022,20190910,2019-09-10,37,2,1781810030,1252
20191022,20190824,2019-08-24,34,6,1001000037396,597
20191022,20190824,2019-08-24,34,6,3357604587,521
20191022,20191009,2019-10-09,41,3,1598232245,500
20191022,20190824,2019-08-24,34,6,1643982571,499
20191022,20191007,2019-10-07,41,1,1685943040,501
20191022,20191018,2019-10-18,42,5,1921423202,501
20191022,20190831,2019-08-31,35,6,2713129639,257748
20191022,20190905,2019-09-05,36,4,1693921771,500
20191022,20191004,2019-10-04,40,5,1781806909,835
20191022,20191013,2019-10-13,41,7,1693921771,500
20191022,20191014,2019-10-14,42,1,1848146723,1312
20191022,20191018,2019-10-18,42,5,1001000286087,1089
20191022,20190925,2019-09-25,39,3,1921426906,400
20191022,20190922,2019-09-22,38,7,2976786729,257
20191022,20190824,2019-08-24,34,6,1001000979738,1
20191022,20190910,2019-09-10,37,2,2931323584,309
20191022,20190912,2019-09-12,37,4,1781808471,1260
20191022,20191021,2019-10-21,43,1,1921431481,499
20191022,20191019,2019-10-19,42,6,1781807441,1013
20191022,20191011,2019-10-11,41,5,1683952717,313
20191022,20191014,2019-10-14,42,1,3321779464,223
20191022,20190923,2019-09-23,39,1,3507123484,358
20191022,20190922,2019-09-22,38,7,1693921771,500
20191022,20190916,2019-09-16,38,1,1694814142,495
20191022,20191002,2019-10-02,40,3,1701790981,158
20191022,20190822,2019-08-22,34,4,3531033244,527
20191022,20190831,2019-08-31,35,6,1781807016,1062
20191022,20190919,2019-09-19,38,4,1598232245,496
20191022,20191002,2019-10-02,40,3,2478637939,1636
20191022,20190823,2019-08-23,34,5,1781807216,1488
20191022,20190917,2019-09-17,38,2,1803170283,499
20191022,20190911,2019-09-11,37,3,1693921771,500
20191022,20190930,2019-09-30,40,1,3357604587,406
20191022,20191003,2019-10-03,40,4,1001002218595,499
20191022,20191013,2019-10-13,41,7,1001001962555,493
20191022,20191017,2019-10-17,42,4,1848146723,772
20191022,20191006,2019-10-06,40,7,2931323584,400
20191022,20190818,2019-08-18,33,7,3531033244,193
20191022,20190910,2019-09-10,37,2,1655241805,500
20191022,20191006,2019-10-06,40,7,2105858172,63
20191022,20190903,2019-09-03,36,2,1615989293,499
20191022,20190925,2019-09-25,39,3,1781806251,1286
20191022,20190930,2019-09-30,40,1,1781809449,1181
20191022,20190822,2019-08-22,34,4,1921426906,101
20191022,20190901,2019-09-01,35,7,1663272562,19
20191022,20191005,2019-10-05,40,6,1781810497,777
20191022,20191006,2019-10-06,40,7,1781808703,876
20191022,20191016,2019-10-16,42,3,1781806734,1128
20191022,20191018,2019-10-18,42,5,1001000037396,271
20191022,20191022,2019-10-22,43,2,1781810030,1226
20191022,20191013,2019-10-13,41,7,1992602239,69
20191022,20191006,2019-10-06,40,7,2713129639,189804
20191022,20191017,2019-10-17,42,4,1781808703,1160
20191022,20190819,2019-08-19,34,1,1781808471,1407
20191022,20190829,2019-08-29,35,4,1781809788,1681
20191022,20190909,2019-09-09,37,1,1781810497,1291
20191022,20190929,2019-09-29,39,7,3021573833,1383
20191022,20190924,2019-09-24,39,2,3201287628,500
20191022,20190919,2019-09-19,38,4,1656171864,447
20191022,20190823,2019-08-23,34,5,1598232245,50
20191022,20190909,2019-09-09,37,1,1804144853,501
20191022,20190920,2019-09-20,38,5,731289971,499
20191022,20190824,2019-08-24,34,6,3201287628,24
20191022,20190913,2019-09-13,37,5,3464284705,10
20191022,20191014,2019-10-14,42,1,1781808143,1226
20191022,20191021,2019-10-21,43,1,1781810030,1155
20191022,20190816,2019-08-16,33,5,3107361624,810
20191022,20190820,2019-08-20,34,2,3428867428,270
20191022,20190905,2019-09-05,36,4,1781809819,1307
20191022,20190905,2019-09-05,36,4,1781809449,1201
20191022,20191001,2019-10-01,40,2,1781809449,1362
20191022,20190910,2019-09-10,37,2,1781807461,1343
20191022,20190907,2019-09-07,36,6,3464284705,191
20191022,20191018,2019-10-18,42,5,1921424720,499
20191022,20190818,2019-08-18,33,7,3107361624,53
20191022,20191007,2019-10-07,41,1,1001000286087,208
20191022,20191014,2019-10-14,42,1,1921421883,500
20191022,20190914,2019-09-14,37,6,1686044523,500
20191022,20191001,2019-10-01,40,2,1781810030,1453
20191022,20190913,2019-09-13,37,5,1685943040,500
20191022,20190816,2019-08-16,33,5,1781808143,1334
20191022,20190927,2019-09-27,39,5,1781809449,1236
20191022,20190918,2019-09-18,38,3,1655241805,495
20191022,20190919,2019-09-19,38,4,2158351255,577
20191022,20191011,2019-10-11,41,5,1781809449,1103
20191022,20191022,2019-10-22,43,2,1781808471,1160
20191022,20190916,2019-09-16,38,1,2164312964,338
20191022,20191021,2019-10-21,43,1,1694814142,89
20191022,20190820,2019-08-20,34,2,3464284705,241
20191022,20190820,2019-08-20,34,2,1781810443,1643
20191022,20190906,2019-09-06,36,5,1781810443,1451
20191022,20190817,2019-08-17,33,6,3592397569,497
20191022,20190818,2019-08-18,33,7,3021573833,1298
20191022,20190823,2019-08-23,34,5,3021573833,1340
20191022,20190911,2019-09-11,37,3,1781807016,1414
20191022,20190926,2019-09-26,39,4,1683952717,1363
20191022,20190919,2019-09-19,38,4,1921423202,306
20191022,20191009,2019-10-09,41,3,1781810443,1227
20191022,20191016,2019-10-16,42,3,2225130883,499
20191022,20191015,2019-10-15,42,2,1693921771,500
20191022,20190905,2019-09-05,36,4,2478637939,195
20191022,20190905,2019-09-05,36,4,1781807216,1235
20191022,20190906,2019-09-06,36,5,1686044523,500
20191022,20190911,2019-09-11,37,3,1781808143,1376
20191022,20190921,2019-09-21,38,6,1781808471,969
20191022,20190930,2019-09-30,40,1,1781808471,1124
20191022,20190909,2019-09-09,37,1,1659296564,501
20191022,20191022,2019-10-22,43,2,2269829235,119
20191022,20190914,2019-09-14,37,6,1001001877189,500
20191022,20190824,2019-08-24,34,6,1781808832,777
20191022,20190909,2019-09-09,37,1,1833528556,500
20191022,20190920,2019-09-20,38,5,1781807461,1183
20191022,20190920,2019-09-20,38,5,1781810443,1211
20191022,20190926,2019-09-26,39,4,1781807945,1350
20191022,20190831,2019-08-31,35,6,1921424720,497
20191022,20190910,2019-09-10,37,2,2105858172,405
20191022,20191015,2019-10-15,42,2,2606863014,498
20191022,20190905,2019-09-05,36,4,3321779464,433
20191022,20190905,2019-09-05,36,4,1921431481,50
20191022,20190911,2019-09-11,37,3,1001002218595,491
20191022,20191009,2019-10-09,41,3,3107361624,609
20191022,20191018,2019-10-18,42,5,2269829235,167
20191022,20191002,2019-10-02,40,3,1001000037396,50
20191022,20191011,2019-10-11,41,5,1992602239,49
20191022,20191018,2019-10-18,42,5,3357604587,349
20191022,20191007,2019-10-07,41,1,3617694639,498
20191022,20190829,2019-08-29,35,4,1781810497,1624
20191022,20190905,2019-09-05,36,4,1781810030,1211
20191022,20190920,2019-09-20,38,5,3507123484,396
20191022,20190908,2019-09-08,36,7,1759863460,624
20191022,20191002,2019-10-02,40,3,3428867428,176
20191022,20190913,2019-09-13,37,5,1001002030011,136
20191022,20190817,2019-08-17,33,6,1921431481,263
20191022,20191005,2019-10-05,40,6,3107361624,10
20191022,20191010,2019-10-10,41,4,1656351064,501
20191022,20190820,2019-08-20,34,2,3507123484,779
20191022,20190912,2019-09-12,37,4,1804144853,500
20191022,20191001,2019-10-01,40,2,2713129639,214914
20191022,20190820,2019-08-20,34,2,3357604587,538
20191022,20190821,2019-08-21,34,3,1643982571,493
20191022,20190909,2019-09-09,37,1,1781808471,1252
20191022,20190921,2019-09-21,38,6,2680486890,498
20191022,20190823,2019-08-23,34,5,2931323584,418
20191022,20190821,2019-08-21,34,3,1001000037396,743
20191022,20191016,2019-10-16,42,3,1833528556,500
20191022,20190902,2019-09-02,36,1,3507123484,421
20191022,20190910,2019-09-10,37,2,1001001877189,500
20191022,20190919,2019-09-19,38,4,1655241805,484
20191022,20190924,2019-09-24,39,2,3321779464,349
20191022,20190925,2019-09-25,39,3,1921431481,400
20191022,20190910,2019-09-10,37,2,1921423202,200
20191022,20191005,2019-10-05,40,6,1001002030011,497
20191022,20191009,2019-10-09,41,3,1693921771,497
20191022,20191014,2019-10-14,42,1,1001001962555,400
20191022,20191021,2019-10-21,43,1,1781808703,1141
20191022,20191012,2019-10-12,41,6,1921421883,500
20191022,20190904,2019-09-04,36,3,1663272562,500
20191022,20190909,2019-09-09,37,1,1783638386,502
20191022,20190816,2019-08-16,33,5,3321779464,470
20191022,20191013,2019-10-13,41,7,1783638386,496
20191022,20190905,2019-09-05,36,4,3428867428,117
20191022,20190916,2019-09-16,38,1,1781809819,1260
20191022,20190904,2019-09-04,36,3,1781807016,1320
20191022,20190923,2019-09-23,39,1,2680486890,499
20191022,20190924,2019-09-24,39,2,3617694639,498
20191022,20190917,2019-09-17,38,2,3107361624,538
20191022,20190828,2019-08-28,35,3,1001000286250,388
20191022,20190819,2019-08-19,34,1,1781806734,1445
20191022,20190911,2019-09-11,37,3,1686044523,499
20191022,20190901,2019-09-01,35,7,3516139149,306
20191022,20190917,2019-09-17,38,2,1643982571,500
20191022,20191001,2019-10-01,40,2,3332834764,500
20191022,20190910,2019-09-10,37,2,1921426906,500
20191022,20190924,2019-09-24,39,2,3107361624,575
20191022,20190819,2019-08-19,34,1,1140173450,365
20191022,20191017,2019-10-17,42,4,1781806667,1177
20191022,20190902,2019-09-02,36,1,2713129639,242941
20191022,20190912,2019-09-12,37,4,2713129639,237193
20191022,20191020,2019-10-20,42,7,1542698720,224
20191022,20190904,2019-09-04,36,3,1001001877189,500
20191022,20190930,2019-09-30,40,1,1001000197107,500
20191022,20190831,2019-08-31,35,6,1781806667,1049
20191022,20190904,2019-09-04,36,3,1781806734,1382
20191022,20191003,2019-10-03,40,4,1659296564,500
20191022,20191009,2019-10-09,41,3,2931323584,403
20191022,20190928,2019-09-28,39,6,1663272562,498
20191022,20190818,2019-08-18,33,7,3428867428,522
20191022,20190924,2019-09-24,39,2,1655241805,500
20191022,20190929,2019-09-29,39,7,1701790981,424
20191022,20191009,2019-10-09,41,3,1655241805,504
20191022,20190817,2019-08-17,33,6,1992602239,4255
20191022,20190817,2019-08-17,33,6,1992812958,368
20191022,20190822,2019-08-22,34,4,1781806734,1313
20191022,20190829,2019-08-29,35,4,1781806251,1702
20191022,20190912,2019-09-12,37,4,2153886484,303
20191022,20190916,2019-09-16,38,1,1685943040,501
20191022,20191006,2019-10-06,40,7,226864582,500
20191022,20191005,2019-10-05,40,6,1656171864,489
20191022,20191010,2019-10-10,41,4,3428867428,374
20191022,20190819,2019-08-19,34,1,3107361624,798
20191022,20190923,2019-09-23,39,1,2713129639,223831
20191022,20191002,2019-10-02,40,3,1001002218595,501
20191022,20190911,2019-09-11,37,3,1781806909,1381
20191022,20191020,2019-10-20,42,7,3516139149,268
20191022,20190910,2019-09-10,37,2,1140173450,165
20191022,20190915,2019-09-15,37,7,1781809788,903
20191022,20190922,2019-09-22,38,7,1781809819,960
20191022,20191009,2019-10-09,41,3,1001000037396,231
20191022,20190902,2019-09-02,36,1,1504400350,499
20191022,20190902,2019-09-02,36,1,1921425583,500
20191022,20190909,2019-09-09,37,1,1001000197107,499
20191022,20190909,2019-09-09,37,1,1781806734,1259
20191022,20190920,2019-09-20,38,5,1598232245,494
20191022,20190927,2019-09-27,39,5,2680486890,500
20191022,20190816,2019-08-16,33,5,2269829235,575
20191022,20190825,2019-08-25,34,7,1781807441,768
20191022,20191012,2019-10-12,41,6,2931323584,66
20191022,20190824,2019-08-24,34,6,1921426906,50
20191022,20190906,2019-09-06,36,5,1001000037396,499
20191022,20190830,2019-08-30,35,5,1001001877189,500
20191022,20190915,2019-09-15,37,7,1542698720,128
20191022,20191002,2019-10-02,40,3,1656171864,492
20191022,20191022,2019-10-22,43,2,1781809788,1147
20191022,20191022,2019-10-22,43,2,3107361624,669
20191022,20190907,2019-09-07,36,6,1783638386,500
20191022,20190916,2019-09-16,38,1,1001001962555,500
20191022,20191012,2019-10-12,41,6,1781808143,879
20191022,20190823,2019-08-23,34,5,1781806251,1452
20191022,20190828,2019-08-28,35,3,1921424720,446
20191022,20190830,2019-08-30,35,5,3507123484,871
20191022,20190901,2019-09-01,35,7,1781809788,1082
20191022,20190910,2019-09-10,37,2,1001002030011,500
20191022,20190914,2019-09-14,37,6,1781808719,886
20191022,20190922,2019-09-22,38,7,3516139149,383
20191022,20191016,2019-10-16,42,3,2153886484,288
20191022,20190824,2019-08-24,34,6,1921425583,499
20191022,20191005,2019-10-05,40,6,1781807216,715
20191022,20190916,2019-09-16,38,1,2269829235,447
20191022,20190817,2019-08-17,33,6,2164312964,222
20191022,20191006,2019-10-06,40,7,1781809449,831
20191022,20191008,2019-10-08,41,2,1781808143,1259
20191022,20191008,2019-10-08,41,2,1921426906,500
20191022,20191018,2019-10-18,42,5,1781810443,1271
20191022,20191008,2019-10-08,41,2,1783638386,495
20191022,20190926,2019-09-26,39,4,3107361624,617
20191022,20190925,2019-09-25,39,3,1921421883,500
20191022,20191020,2019-10-20,42,7,3531033244,192
20191022,20190823,2019-08-23,34,5,2269829235,331
20191022,20190831,2019-08-31,35,6,3617694639,500
20191022,20190823,2019-08-23,34,5,1921423202,405
20191022,20190929,2019-09-29,39,7,3531033244,424
20191022,20191015,2019-10-15,42,2,1921431481,497
20191022,20191005,2019-10-05,40,6,1781808832,724
20191022,20190831,2019-08-31,35,6,1781807945,1028
20191022,20190901,2019-09-01,35,7,1781810030,1094
20191022,20190908,2019-09-08,36,7,1781808703,1241
20191022,20190911,2019-09-11,37,3,1921423202,200
20191022,20190928,2019-09-28,39,6,1781808832,961
20191022,20190929,2019-09-29,39,7,2606863014,433
20191022,20190914,2019-09-14,37,6,1656351064,499
20191022,20190819,2019-08-19,34,1,1781809449,1367
20191022,20190904,2019-09-04,36,3,1921421883,500
20191022,20191015,2019-10-15,42,2,1921423202,501
20191022,20191003,2019-10-03,40,4,1781810497,701
20191022,20191011,2019-10-11,41,5,1598232245,500
20191022,20191020,2019-10-20,42,7,1992602239,144
20191022,20190819,2019-08-19,34,1,1655241805,500
20191022,20190831,2019-08-31,35,6,1921423202,499
20191022,20190902,2019-09-02,36,1,3321779464,266
20191022,20191012,2019-10-12,41,6,2976786729,6
20191022,20191015,2019-10-15,42,2,2269829235,306
20191022,20191021,2019-10-21,43,1,1683952717,861
20191022,20191021,2019-10-21,43,1,1001000197107,500
20191022,20190917,2019-09-17,38,2,1781808703,1433
20191022,20191001,2019-10-01,40,2,1001001877189,499
20191022,20190827,2019-08-27,35,2,1781806909,1258
20191022,20190913,2019-09-13,37,5,3201287628,10
20191022,20190830,2019-08-30,35,5,1804144853,501
20191022,20190816,2019-08-16,33,5,1759863460,859
20191022,20190905,2019-09-05,36,4,1663272562,500
20191022,20190906,2019-09-06,36,5,1921431481,283
20191022,20190930,2019-09-30,40,1,1001001980328,500
20191022,20191005,2019-10-05,40,6,1781806734,768
20191022,20191008,2019-10-08,41,2,1685943040,438
20191022,20191022,2019-10-22,43,2,1833528556,500
20191022,20190903,2019-09-03,36,2,2478637939,194
20191022,20191009,2019-10-09,41,3,1781810030,1308
20191022,20191010,2019-10-10,41,4,2931323584,330
20191022,20190821,2019-08-21,34,3,1140173450,309
20191022,20190917,2019-09-17,38,2,1663272562,498
20191022,20191009,2019-10-09,41,3,1686044523,500
20191022,20190823,2019-08-23,34,5,1001000822989,144
20191022,20191021,2019-10-21,43,1,1992812958,500
20191022,20190919,2019-09-19,38,4,1685943040,509
20191022,20190829,2019-08-29,35,4,3617694639,500
20191022,20190910,2019-09-10,37,2,1781809449,1381
20191022,20191002,2019-10-02,40,3,1686044523,498
20191022,20190908,2019-09-08,36,7,1140173450,221
20191022,20190928,2019-09-28,39,6,3531033244,333
20191022,20191013,2019-10-13,41,7,1781809449,788
20191022,20191014,2019-10-14,42,1,1804144853,500
20191022,20191006,2019-10-06,40,7,1660211396,500
20191022,20190908,2019-09-08,36,7,3321779464,213
20191022,20190902,2019-09-02,36,1,1921424720,450
20191022,20190902,2019-09-02,36,1,1656171864,500
20191022,20191002,2019-10-02,40,3,1001001980328,499
20191022,20190822,2019-08-22,34,4,1001000196957,170
20191022,20190924,2019-09-24,39,2,1921431481,401
20191022,20191013,2019-10-13,41,7,1781810030,799
20191022,20191018,2019-10-18,42,5,1781808703,1253
20191022,20191010,2019-10-10,41,4,2680486890,502
20191022,20191010,2019-10-10,41,4,1686044523,501
20191022,20191014,2019-10-14,42,1,3021573833,955
20191022,20191019,2019-10-19,42,6,3464284705,400
20191022,20191020,2019-10-20,42,7,1001002218595,500
20191022,20190823,2019-08-23,34,5,1781807441,1451
20191022,20190907,2019-09-07,36,6,1001000037396,500
20191022,20190910,2019-09-10,37,2,1693921771,500
20191022,20190917,2019-09-17,38,2,2269829235,354
20191022,20190919,2019-09-19,38,4,1001002218595,491
20191022,20190912,2019-09-12,37,4,1001000196957,145
20191022,20190926,2019-09-26,39,4,3464284705,497
20191022,20190923,2019-09-23,39,1,1655241805,500
20191022,20190909,2019-09-09,37,1,2931323584,316
20191022,20191016,2019-10-16,42,3,1694814142,100
20191022,20190911,2019-09-11,37,3,2680486890,499
20191022,20190823,2019-08-23,34,5,1781806909,1443
20191022,20190926,2019-09-26,39,4,1781806909,1260
20191022,20190929,2019-09-29,39,7,2931323584,310
20191022,20190904,2019-09-04,36,3,1001000197107,500
20191022,20191009,2019-10-09,41,3,3428867428,323
20191022,20191012,2019-10-12,41,6,3357604587,387
20191022,20191004,2019-10-04,40,5,1781807461,855
20191022,20191022,2019-10-22,43,2,1001002218595,500
